DPTO,informal,edad,soltero,analfabeta,nivel_educativo,ingreso,vivienda_propia,jefe_hogar,empleado_empresa_particular,empleado_gobierno,empleado_domestico,independiente,empleador,familiar_sin_remuneracion,empresa_sin_remuneracion,jornalero,horas_trabajo,desea_cambiar_trabajo,rural,dinero_ahorrado,tiempo_desempleado,tercera_edad
15,1,32,1,0,5,2230000,0,1,1,0,0,0,0,0,0,0,96,0,1,1,0,0
15,1,30,1,0,4,1900000,0,1,1,0,0,0,0,0,0,0,69,1,1,0,24,0
15,1,52,1,0,3,600000,1,1,1,0,0,0,0,0,0,0,40,1,0,0,6,0
15,0,43,0,0,5,1300000,1,0,0,1,0,0,0,0,0,0,40,1,0,0,0,0
15,0,30,1,0,11,4000000,1,0,0,1,0,0,0,0,0,0,47,0,1,1,0,0
15,0,31,0,0,10,2600000,0,0,0,0,0,1,0,0,0,0,47,0,1,1,4,0
15,1,35,1,0,5,600000,0,1,1,0,0,0,0,0,0,0,35,0,0,0,0,0
15,1,24,1,0,5,500000,1,0,1,0,0,0,0,0,0,0,30,0,1,0,0,0
15,1,45,1,0,5,450000,0,1,0,0,0,1,0,0,0,0,20,0,1,0,12,0
15,0,45,1,0,10,3900000,0,1,0,1,0,0,0,0,0,0,48,0,1,1,0,0
15,1,25,1,0,3,200000,0,1,0,0,0,1,0,0,0,0,20,0,1,0,4,0
68,0,37,0,0,10,1300000,0,1,1,0,0,0,0,0,0,0,48,0,1,1,12,0
68,0,30,0,0,8,1500000,1,0,1,0,0,0,0,0,0,0,47,0,1,0,3,0
68,1,51,0,0,3,400000,0,1,0,0,0,1,0,0,0,0,47,0,1,0,0,0
68,1,34,1,0,5,1000000,0,0,0,0,0,1,0,0,0,0,50,0,0,1,3,0
68,0,32,1,0,8,3000000,1,1,1,0,0,0,0,0,0,0,47,0,1,0,0,0
68,1,59,1,0,3,500000,0,1,0,0,0,1,0,0,0,0,48,0,0,0,24,0
68,1,41,0,0,6,800000,0,0,0,0,0,1,0,0,0,0,48,0,1,1,0,0
68,0,46,1,0,12,3500000,0,1,0,1,0,0,0,0,0,0,46,0,0,0,0,0
68,1,27,0,0,5,500000,0,0,0,0,0,1,0,0,0,0,54,0,0,0,0,0
68,0,47,1,0,5,1300000,0,1,0,1,0,0,0,0,0,0,47,0,0,0,0,0
68,1,52,1,0,9,1500000,0,1,0,0,0,1,0,0,0,0,60,0,0,0,0,0
68,1,38,1,0,5,900000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
68,1,52,0,0,4,1650000,1,1,1,0,0,0,0,0,0,0,70,0,1,1,0,0
68,1,34,1,0,3,1450000,1,1,0,0,1,0,0,0,0,0,50,0,1,1,12,0
68,1,39,1,0,4,1260000,1,0,1,0,0,0,0,0,0,0,48,0,1,1,0,0
68,1,33,0,0,5,380000,1,1,0,0,0,1,0,0,0,0,54,0,1,0,0,0
68,0,26,1,0,10,2500000,0,1,0,1,0,0,0,0,0,0,40,0,0,1,0,0
68,1,33,0,0,8,1200000,0,1,1,0,0,0,0,0,0,0,40,0,0,1,1,0
76,0,25,1,0,10,3200000,0,1,0,0,0,1,0,0,0,0,20,0,0,0,0,0
76,1,64,1,0,3,400000,0,1,1,0,0,0,0,0,0,0,25,0,0,0,5,1
76,0,26,1,0,5,2000000,0,0,0,0,0,1,0,0,0,0,40,0,0,0,9,0
76,1,43,0,0,5,1000000,0,1,1,0,0,0,0,0,0,0,66,0,0,0,1,0
76,0,29,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,54,1,0,0,2,0
76,0,31,1,0,5,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,1,0,0
76,1,52,1,0,5,460000,0,1,0,0,1,0,0,0,0,0,30,0,1,0,12,0
76,1,27,0,0,6,820000,0,0,1,0,0,0,0,0,0,0,30,0,1,0,12,0
76,1,33,0,0,5,1300000,0,0,1,0,0,0,0,0,0,0,84,0,0,0,24,0
76,0,42,0,0,9,1300000,1,1,1,0,0,0,0,0,0,0,47,0,0,0,6,0
76,0,27,0,0,5,1300000,0,0,0,0,1,0,0,0,0,0,46,1,0,0,6,0
76,0,53,1,0,11,6000000,1,1,1,0,0,0,0,0,0,0,45,0,0,0,1,0
76,0,26,1,0,10,3300000,1,0,1,0,0,0,0,0,0,0,36,0,0,0,0,0
76,0,67,1,0,4,690000,0,1,0,0,0,1,0,0,0,0,25,0,0,0,90,1
52,1,36,1,0,10,400000,0,0,0,0,0,1,0,0,0,0,35,1,1,0,0,0
52,1,60,1,0,3,50000,1,1,0,0,0,0,1,0,0,0,6,1,1,0,98,1
52,0,32,1,0,10,1300000,1,0,1,0,0,0,0,0,0,0,84,0,1,1,0,0
52,1,36,1,0,5,220000,1,0,0,0,1,0,0,0,0,0,21,1,1,0,12,0
52,1,67,1,0,3,40000,0,1,1,0,0,0,0,0,0,0,2,0,1,0,12,1
52,1,54,0,0,3,420000,0,0,0,0,0,1,0,0,0,0,30,0,1,0,12,0
52,1,23,0,0,5,250000,0,0,0,0,0,1,0,0,0,0,14,1,1,0,5,0
52,1,42,1,0,3,450000,0,1,0,0,0,1,0,0,0,0,70,1,1,0,0,0
52,1,17,1,0,5,80000,0,0,0,0,0,1,0,0,0,0,20,1,1,0,0,0
52,1,53,0,0,3,60000,1,0,0,0,0,1,0,0,0,0,14,1,1,0,0,0
52,1,25,1,0,5,60000,1,0,0,0,0,1,0,0,0,0,14,1,1,0,0,0
52,1,42,0,0,3,405000,1,0,0,0,0,1,0,0,0,0,16,1,1,0,0,0
52,1,61,0,1,1,160000,1,0,0,0,0,1,0,0,0,0,10,0,1,0,0,1
17,1,43,1,0,5,500000,0,1,0,0,0,1,0,0,0,0,50,0,1,0,0,0
17,1,52,0,0,3,950000,0,0,0,0,1,0,0,0,0,0,30,0,1,0,99,0
17,0,39,0,0,5,1300000,1,0,1,0,0,0,0,0,0,0,50,0,1,0,0,0
17,0,43,1,0,8,1300000,0,1,1,0,0,0,0,0,0,0,48,0,1,1,0,0
63,1,49,0,0,3,1150000,0,0,0,0,1,0,0,0,0,0,8,0,1,0,24,0
63,1,28,0,0,4,500000,0,0,0,0,0,1,0,0,0,0,48,0,1,0,1,0
63,1,51,1,0,5,1300000,0,1,0,0,1,0,0,0,0,0,40,0,1,1,0,0
66,0,35,0,0,9,1800000,1,1,0,0,0,1,0,0,0,0,40,0,0,1,0,0
66,0,43,1,0,5,1500000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,1,0
66,1,61,1,0,5,950000,0,1,0,0,0,1,0,0,0,0,40,0,0,1,6,1
66,1,40,0,0,5,150000,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0
66,0,30,0,0,10,1300000,0,0,1,0,0,0,0,0,0,0,60,0,0,1,0,0
66,1,61,1,0,3,800000,0,0,0,0,1,0,0,0,0,0,40,0,0,0,0,1
66,1,35,0,0,4,880000,0,1,0,0,0,0,0,0,1,0,50,1,0,0,0,0
66,1,51,1,0,3,550000,0,1,0,0,0,0,0,0,1,0,30,0,0,0,0,0
66,1,34,0,0,8,400000,1,0,1,0,0,0,0,0,0,0,20,1,0,0,5,0
66,0,30,1,0,8,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,10,0
66,1,48,1,0,5,1370000,0,1,0,0,1,0,0,0,0,0,47,0,0,1,15,0
66,1,56,1,0,3,850000,0,1,0,0,1,0,0,0,0,0,45,1,0,0,6,0
66,0,34,0,0,8,1800000,0,0,1,0,0,0,0,0,0,0,46,0,0,1,0,0
66,1,46,1,0,3,1200000,1,1,0,0,0,1,0,0,0,0,35,0,0,0,0,0
66,0,50,0,0,5,1300000,1,1,1,0,0,0,0,0,0,0,48,1,0,0,60,0
66,1,67,1,0,4,900000,0,1,0,0,0,1,0,0,0,0,50,0,0,0,5,1
66,0,41,1,0,5,1300000,1,0,1,0,0,0,0,0,0,0,40,0,0,1,2,0
66,0,39,1,0,4,1300000,1,0,1,0,0,0,0,0,0,0,72,1,0,1,0,0
66,1,32,1,0,5,1300000,1,0,1,0,0,0,0,0,0,0,50,0,0,0,6,0
66,1,33,0,0,9,900000,0,1,1,0,0,0,0,0,0,0,36,0,0,0,6,0
66,1,56,0,0,5,1500000,1,1,1,0,0,0,0,0,0,0,72,0,0,0,6,0
66,1,38,1,0,4,860000,1,1,1,0,0,0,0,0,0,0,20,1,0,0,0,0
66,0,31,0,0,8,1700000,0,1,1,0,0,0,0,0,0,0,47,0,0,1,24,0
66,1,51,0,0,3,750000,0,0,0,0,1,0,0,0,0,0,40,0,1,0,9,0
66,1,30,0,0,5,180000,0,0,0,0,0,1,0,0,0,0,20,0,1,0,60,0
66,0,38,1,0,8,2000000,0,0,1,0,0,0,0,0,0,0,48,0,1,1,0,0
66,0,26,1,0,5,1300000,0,0,1,0,0,0,0,0,0,0,48,0,1,0,10,0
66,1,42,1,0,5,350000,0,1,0,0,0,1,0,0,0,0,42,0,0,0,2,0
66,1,59,1,0,10,1200000,1,1,0,0,0,1,0,0,0,0,20,0,1,0,3,0
66,1,40,0,0,4,700000,0,1,0,0,0,1,0,0,0,0,24,0,0,0,6,0
66,1,22,1,0,5,1200000,0,0,1,0,0,0,0,0,0,0,60,0,0,1,10,0
66,1,47,1,0,3,620000,0,1,0,0,1,0,0,0,0,0,24,0,0,0,6,0
66,0,30,1,0,10,2500000,0,1,1,0,0,0,0,0,0,0,40,0,0,0,1,0
66,0,43,0,0,5,1300000,0,0,1,0,0,0,0,0,0,0,46,0,0,0,8,0
5,0,32,1,0,8,1300000,1,0,1,0,0,0,0,0,0,0,48,0,1,0,18,0
5,0,41,1,0,8,1300000,0,1,1,0,0,0,0,0,0,0,47,0,1,0,0,0
5,1,56,0,0,3,1400000,1,0,1,0,0,0,0,0,0,0,48,0,1,0,0,0
5,1,22,0,0,5,840000,1,0,0,0,0,1,0,0,0,0,30,0,1,0,0,0
5,0,47,0,0,10,500000,1,0,0,0,0,1,0,0,0,0,4,0,1,0,72,0
23,1,35,0,0,5,500000,0,1,1,0,0,0,0,0,0,0,30,1,0,0,6,0
23,1,41,0,0,5,700000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,0,0
23,0,54,0,0,5,2800000,1,0,1,0,0,0,0,0,0,0,40,0,0,0,36,0
23,0,28,1,0,12,4300000,1,0,1,0,0,0,0,0,0,0,30,1,0,0,1,0
23,0,60,1,0,9,1300000,1,0,1,0,0,0,0,0,0,0,47,0,0,0,0,1
23,1,34,1,0,9,750000,1,1,0,0,0,1,0,0,0,0,30,0,0,0,4,0
23,1,64,1,0,3,20000,1,1,0,0,0,1,0,0,0,0,49,0,0,0,0,1
23,1,29,0,0,4,400000,0,1,0,0,0,1,0,0,0,0,14,0,0,0,24,0
23,1,49,1,0,5,220000,1,1,0,0,0,1,0,0,0,0,20,1,0,0,48,0
23,1,36,1,0,5,800000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,12,0
23,1,48,0,0,5,400000,1,0,0,0,0,1,0,0,0,0,15,0,1,0,0,0
23,1,29,0,0,4,600000,0,1,1,0,0,0,0,0,0,0,45,1,1,0,0,0
23,1,33,0,0,5,500000,1,0,1,0,0,0,0,0,0,0,30,0,1,0,36,0
23,1,61,0,1,1,20000,0,1,0,0,0,1,0,0,0,0,14,0,1,0,0,1
23,0,31,0,0,5,1300000,0,0,1,0,0,0,0,0,0,0,40,1,1,0,0,0
23,1,40,0,0,5,600000,0,0,0,0,0,0,1,0,0,0,56,0,1,0,12,0
23,1,36,0,0,5,700000,0,1,1,0,0,0,0,0,0,0,60,0,0,0,3,0
23,1,82,1,0,3,150000,0,1,0,0,0,1,0,0,0,0,12,0,0,0,0,1
23,1,25,1,0,5,980000,0,1,0,0,0,1,0,0,0,0,60,1,0,0,2,0
23,0,36,0,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
23,1,43,0,0,10,900000,0,0,1,0,0,0,0,0,0,0,40,0,0,0,24,0
23,1,65,1,1,1,186000,0,1,0,0,0,1,0,0,0,0,28,0,0,0,0,1
23,1,19,1,0,5,360000,0,0,1,0,0,0,0,0,0,0,48,1,0,0,0,0
23,1,38,1,0,10,1000000,1,0,0,0,0,1,0,0,0,0,40,1,0,0,4,0
23,1,40,1,0,4,450000,0,1,0,0,1,0,0,0,0,0,35,0,0,0,2,0
23,1,60,0,1,1,100000,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1
5,0,28,1,0,12,6700000,1,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0
5,0,43,0,0,9,1000000,1,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0
5,1,51,0,0,5,1300000,1,0,1,0,0,0,0,0,0,0,47,1,0,0,0,0
5,0,47,1,0,8,4000000,1,1,0,0,0,1,0,0,0,0,60,0,0,1,0,0
5,0,40,1,0,10,3500000,1,0,0,0,0,1,0,0,0,0,40,1,0,0,1,0
5,0,60,1,0,5,2550000,1,0,0,0,1,0,0,0,0,0,48,0,0,1,0,1
5,0,43,0,0,10,3000000,1,0,0,1,0,0,0,0,0,0,40,0,0,0,0,0
5,0,46,0,0,12,9800000,0,0,1,0,0,0,0,0,0,0,48,0,0,1,0,0
5,1,60,0,0,4,1650000,1,1,0,0,1,0,0,0,0,0,48,0,0,1,0,1
5,1,36,0,0,5,1000000,1,0,0,0,0,1,0,0,0,0,30,0,0,1,0,0
5,1,59,1,0,5,1600000,1,1,1,0,0,0,0,0,0,0,47,0,0,0,3,0
5,0,57,1,0,10,3400000,1,0,0,1,0,0,0,0,0,0,40,0,0,1,1,0
5,0,57,1,0,10,4000000,1,1,0,1,0,0,0,0,0,0,40,0,0,0,0,0
5,1,63,0,0,5,800000,1,0,1,0,0,0,0,0,0,0,47,0,0,0,0,1
5,0,34,1,0,10,2500000,1,0,1,0,0,0,0,0,0,0,47,0,0,1,0,0
5,0,24,1,0,10,6200000,1,0,1,0,0,0,0,0,0,0,47,0,0,1,0,0
5,1,33,0,0,8,1300000,0,1,0,0,0,1,0,0,0,0,42,0,0,0,0,0
5,1,30,0,0,10,1300000,0,0,0,0,0,1,0,0,0,0,46,0,0,0,1,0
5,1,68,1,0,5,100000,0,1,0,0,0,1,0,0,0,0,20,0,0,0,6,1
5,0,32,1,0,5,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,1,48,0
5,0,62,1,0,3,1300000,0,1,1,0,0,0,0,0,0,0,47,0,0,1,0,1
5,1,43,1,0,5,800000,0,0,0,0,0,1,0,0,0,0,60,1,0,0,6,0
5,0,38,0,0,9,1900000,0,0,1,0,0,0,0,0,0,0,47,0,0,1,0,0
5,0,64,0,0,5,2200000,0,1,0,1,0,0,0,0,0,0,46,0,0,0,0,1
5,1,62,0,0,5,1300000,1,0,0,0,1,0,0,0,0,0,47,0,0,1,0,1
5,0,36,1,0,11,5200000,0,0,0,0,0,1,0,0,0,0,47,0,0,0,2,0
5,0,31,1,0,11,5200000,0,0,0,1,0,0,0,0,0,0,46,0,0,0,24,0
5,0,50,0,0,8,1462000,1,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
5,0,20,1,0,10,2300000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
5,1,62,0,0,10,150000,0,0,0,0,0,1,0,0,0,0,10,1,0,0,12,1
5,0,46,0,0,5,1250000,0,0,0,0,0,1,0,0,0,0,60,0,0,0,48,0
5,0,45,0,0,4,1300000,0,0,1,0,0,0,0,0,0,0,46,0,0,1,1,0
5,0,22,1,0,9,1900000,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0
5,1,36,0,0,5,500000,1,1,0,0,0,1,0,0,0,0,48,0,0,0,0,0
5,1,51,0,0,5,250000,1,0,0,0,0,1,0,0,0,0,24,0,0,0,8,0
5,0,30,1,0,8,1300000,1,0,1,0,0,0,0,0,0,0,46,0,0,0,2,0
5,0,34,0,0,5,1420000,1,1,1,0,0,0,0,0,0,0,60,0,0,0,0,0
5,1,37,1,0,10,2000000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,0,0
5,0,36,0,0,8,2400000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,3,0
5,1,52,1,0,3,400000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,24,0
5,0,52,0,0,5,1300000,0,1,1,0,0,0,0,0,0,0,46,0,0,0,0,0
5,0,30,1,0,10,5200000,0,0,0,0,0,1,0,0,0,0,47,0,0,0,0,0
5,0,26,1,0,9,1500000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
5,0,34,0,0,10,1900000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
5,0,46,1,0,8,1300000,1,1,1,0,0,0,0,0,0,0,48,0,0,0,24,0
5,1,27,0,0,5,850000,0,0,0,0,1,0,0,0,0,0,16,0,0,0,12,0
5,0,36,0,0,10,2000000,0,1,0,0,0,1,0,0,0,0,48,1,0,0,0,0
5,1,40,1,0,10,700000,0,1,0,0,0,1,0,0,0,0,20,0,0,0,60,0
5,0,60,0,0,8,3900000,0,0,0,1,0,0,0,0,0,0,46,0,0,0,0,1
5,1,43,1,0,5,1000000,1,1,0,0,0,1,0,0,0,0,48,1,0,0,0,0
5,1,40,1,0,4,900000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,0,0
5,0,33,0,0,8,1300000,0,0,1,0,0,0,0,0,0,0,46,0,0,0,1,0
5,0,23,0,0,8,1300000,0,1,1,0,0,0,0,0,0,0,46,0,0,0,1,0
5,0,23,1,0,9,1600000,0,1,1,0,0,0,0,0,0,0,54,0,0,0,17,0
5,1,18,1,0,4,1000000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,3,0
8,1,49,0,0,10,4000000,1,0,0,0,0,1,0,0,0,0,48,0,0,0,0,0
8,0,35,0,0,11,2400000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,0,0
8,0,37,1,0,10,2500000,0,1,1,0,0,0,0,0,0,0,47,0,0,1,0,0
8,0,60,1,0,10,3000000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,0,1
8,0,42,1,0,10,1800000,0,1,1,0,0,0,0,0,0,0,47,1,0,0,3,0
8,1,48,1,0,8,3300000,1,1,0,0,0,1,0,0,0,0,40,0,0,0,24,0
8,1,23,1,0,10,200000,1,0,0,0,0,1,0,0,0,0,16,1,0,0,0,0
8,0,54,0,0,12,5800000,1,0,1,0,0,0,0,0,0,0,40,0,0,0,5,0
8,0,39,0,0,10,1800000,0,0,1,0,0,0,0,0,0,0,50,0,0,0,3,0
8,0,36,0,0,10,2200000,1,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0
8,1,31,1,0,5,1450000,1,0,0,0,1,0,0,0,0,0,60,0,0,0,5,0
8,0,55,0,0,12,11000000,0,1,1,0,0,0,0,0,0,0,30,0,0,1,0,0
8,0,44,0,0,8,2000000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,3,0
8,0,41,0,0,10,1800000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
8,0,31,1,0,11,3900000,1,0,1,0,0,0,0,0,0,0,48,0,0,1,0,0
8,0,29,1,0,10,1840000,1,0,1,0,0,0,0,0,0,0,72,0,0,0,17,0
8,0,55,0,0,8,3000000,1,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0
8,0,58,1,0,12,5200000,1,1,0,1,0,0,0,0,0,0,40,0,0,1,2,0
8,0,31,0,0,10,2600000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,9,0
8,1,60,1,0,10,250000,1,1,0,0,0,1,0,0,0,0,25,0,0,0,2,1
8,0,44,0,0,5,1300000,0,0,1,0,0,0,0,0,0,0,46,0,0,0,2,0
8,1,39,0,0,8,500000,1,0,0,0,0,1,0,0,0,0,48,1,0,0,0,0
8,0,57,1,0,8,1800000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,1,0
8,1,59,0,0,5,250000,0,0,0,0,0,1,0,0,0,0,21,1,0,0,0,0
8,1,68,1,0,3,380000,1,1,0,0,0,1,0,0,0,0,25,0,0,0,0,1
8,1,40,1,0,5,120000,0,0,0,0,0,1,0,0,0,0,42,1,0,0,28,0
8,0,28,0,0,10,1470000,1,0,1,0,0,0,0,0,0,0,47,0,0,0,12,0
8,1,66,1,0,4,1010000,1,0,0,0,1,0,0,0,0,0,45,0,0,0,0,1
8,1,28,1,0,3,2300000,0,1,0,0,1,0,0,0,0,0,60,0,0,0,2,0
8,1,35,1,0,10,150000,0,1,0,0,0,1,0,0,0,0,10,1,0,1,0,0
8,0,45,1,0,10,3000000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,3,0
8,1,42,1,0,5,850000,1,1,0,0,1,0,0,0,0,0,48,0,0,0,3,0
8,1,42,1,0,3,500000,1,0,0,0,0,1,0,0,0,0,30,1,0,0,5,0
8,1,37,1,0,6,300000,1,1,0,0,0,1,0,0,0,0,30,1,0,0,3,0
8,1,36,1,0,10,100000,0,0,0,0,0,1,0,0,0,0,10,1,0,0,2,0
8,0,33,0,0,9,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,3,0
8,1,43,1,0,5,296000,0,1,1,0,0,0,0,0,0,0,30,1,0,0,0,0
8,1,33,0,0,4,60000,1,1,0,0,0,1,0,0,0,0,21,1,0,0,7,0
8,1,38,1,0,5,260000,0,1,0,0,1,0,0,0,0,0,20,1,0,0,40,0
8,0,52,0,0,5,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
8,1,44,0,0,5,100000,1,1,0,0,0,1,0,0,0,0,24,0,0,0,0,0
8,1,65,1,0,4,900000,1,1,0,0,1,0,0,0,0,0,60,0,0,1,0,1
8,1,50,0,0,3,700000,0,0,0,0,0,1,0,0,0,0,42,1,0,0,0,0
8,0,52,1,0,5,1460000,0,1,1,0,0,0,0,0,0,0,47,0,0,0,0,0
8,0,23,0,0,10,1460000,0,0,1,0,0,0,0,0,0,0,40,0,0,0,28,0
8,0,41,1,0,10,2600000,0,0,1,0,0,0,0,0,0,0,60,0,0,0,2,0
8,1,57,1,0,4,160000,0,1,0,0,0,1,0,0,0,0,18,0,0,0,0,0
8,1,30,1,0,5,700000,0,0,0,0,0,1,0,0,0,0,17,1,0,0,0,0
8,1,51,1,0,4,1200000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,3,0
8,1,41,0,0,4,400000,0,0,0,0,0,1,0,0,0,0,30,0,0,0,4,0
8,1,25,0,0,5,45000,0,1,0,0,0,1,0,0,0,0,10,0,0,0,12,0
8,1,71,1,0,5,1000000,1,1,0,0,0,1,0,0,0,0,60,0,0,0,24,1
8,0,28,1,0,8,1500000,0,1,1,0,0,0,0,0,0,0,40,0,0,0,3,0
8,1,47,1,0,3,700000,0,1,0,0,0,1,0,0,0,0,34,1,0,0,0,0
8,0,27,1,0,10,2600000,1,0,0,1,0,0,0,0,0,0,46,0,0,0,1,0
8,0,31,1,0,10,1600000,0,1,1,0,0,0,0,0,0,0,40,0,0,0,0,0
8,1,45,0,0,5,200000,1,1,0,0,0,1,0,0,0,0,14,1,0,0,72,0
8,1,31,0,0,10,2600000,0,1,0,0,0,0,1,0,0,0,60,0,0,0,3,0
8,1,37,0,0,5,280000,0,1,0,0,0,1,0,0,0,0,40,1,0,0,12,0
8,0,26,1,0,5,1300000,1,0,1,0,0,0,0,0,0,0,47,0,0,0,9,0
8,1,57,0,0,4,400000,1,0,0,0,1,0,0,0,0,0,50,0,0,0,60,0
8,0,48,0,0,9,1460000,0,0,1,0,0,0,0,0,0,0,46,0,0,0,1,0
11,1,67,1,0,4,320000,0,0,0,0,0,1,0,0,0,0,16,1,0,0,36,1
11,0,31,0,0,10,3000000,0,0,1,0,0,0,0,0,0,0,45,0,0,0,0,0
11,0,23,0,0,10,1700000,1,0,1,0,0,0,0,0,0,0,46,0,0,1,1,0
11,0,33,1,0,10,3500000,1,0,1,0,0,0,0,0,0,0,40,0,0,1,0,0
11,0,59,1,0,10,4500000,1,1,0,0,0,1,0,0,0,0,25,0,0,1,24,0
11,1,23,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,84,0,0,0,2,0
11,0,28,1,0,5,1300000,1,0,1,0,0,0,0,0,0,0,46,0,0,0,3,0
11,0,29,1,0,11,3000000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,0,0
11,1,32,0,0,4,600000,0,0,0,0,0,1,0,0,0,0,40,0,0,0,6,0
11,0,48,0,0,8,2500000,1,0,0,0,0,1,0,0,0,0,46,0,0,1,6,0
11,0,24,1,0,10,3900000,1,0,1,0,0,0,0,0,0,0,42,0,0,1,0,0
11,0,26,1,0,10,3500000,1,0,1,0,0,0,0,0,0,0,47,0,0,1,8,0
11,0,41,1,0,10,3800000,1,0,0,1,0,0,0,0,0,0,42,0,0,1,0,0
11,1,38,1,0,5,400000,1,0,0,0,0,1,0,0,0,0,5,1,0,0,30,0
11,0,54,1,0,10,5000000,1,1,0,0,0,1,0,0,0,0,47,0,0,0,0,0
11,0,23,1,0,10,2000000,1,0,1,0,0,0,0,0,0,0,47,0,0,1,2,0
11,1,45,0,0,8,1500000,1,0,0,0,0,1,0,0,0,0,48,0,0,0,2,0
11,1,37,0,0,10,500000,0,1,0,0,0,1,0,0,0,0,28,0,0,0,24,0
11,1,62,1,0,5,1300000,1,1,1,0,0,0,0,0,0,0,40,0,0,1,0,1
11,0,56,1,0,8,1300000,1,1,1,0,0,0,0,0,0,0,46,0,0,1,2,0
11,1,44,0,0,5,500000,1,0,0,0,0,0,1,0,0,0,36,0,0,0,0,0
11,0,28,0,0,3,1300000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,2,0
11,0,27,0,0,5,1460000,0,0,1,0,0,0,0,0,0,0,50,0,0,0,1,0
11,1,25,0,0,5,850000,0,1,0,0,0,1,0,0,0,0,30,1,0,0,0,0
11,1,24,1,0,5,1300000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,2,0
11,1,31,0,0,4,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,2,0
11,1,45,0,0,10,500000,0,0,0,0,0,1,0,0,0,0,72,0,0,0,0,0
11,0,28,0,0,5,1400000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
11,0,29,0,0,10,1480000,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0
11,0,24,0,0,8,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,2,0
11,1,24,0,0,8,1200000,0,0,0,0,0,1,0,0,0,0,40,1,0,0,2,0
11,0,31,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,50,0,0,1,18,0
11,0,29,1,0,10,1300000,1,0,1,0,0,0,0,0,0,0,46,0,0,0,6,0
11,1,32,0,0,5,700000,0,0,1,0,0,0,0,0,0,0,24,1,0,0,24,0
11,0,24,0,0,10,1600000,0,0,0,0,0,1,0,0,0,0,48,1,0,0,0,0
11,0,32,1,0,5,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,1,3,0
11,1,40,0,0,10,220000,0,0,0,0,0,1,0,0,0,0,42,1,0,0,3,0
11,0,28,1,0,10,4000000,0,0,1,0,0,0,0,0,0,0,47,0,0,1,3,0
11,1,30,1,0,9,1600000,1,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0
11,0,35,1,0,5,1700000,1,0,0,0,0,1,0,0,0,0,42,0,0,0,4,0
11,1,64,1,0,5,600000,0,1,0,0,1,0,0,0,0,0,40,0,0,0,0,1
11,0,51,1,0,5,1300000,1,1,0,0,0,1,0,0,0,0,40,1,0,0,2,0
11,1,24,0,0,5,900000,1,0,0,0,0,1,0,0,0,0,24,0,0,0,4,0
11,0,38,1,0,8,450000,1,0,0,0,1,0,0,0,0,0,12,1,0,0,2,0
11,1,23,0,0,8,1400000,0,1,0,0,0,1,0,0,0,0,40,1,0,0,0,0
